PID,x_merc,y_merc,Neighborhood,Sector,Color,SalePrice,latitude,longitude,DfromWalmart
527358060,-10423426.613716813,5168577.745901523,NWAmes,NW,white,175.0,42.0507044,-93.6352344,2.8047052422716936
903235100,-10422228.48522488,5165544.072003474,BrkSide,DT,dodgerblue,68.0,42.03046517167965,-93.62447142863358,1.3478921567824595
903225040,-10422259.970459243,5166008.663411955,BrkSide,DT,dodgerblue,135.0,42.03356512244898,-93.62475426530612,1.5219334303444334
905453080,-10426470.174595442,5164586.442821625,Edwards,WE,purple,308.0,42.02407498695896,-93.6625751725542,2.920414440995235
903227080,-10422118.501561057,5165989.00849736,BrkSide,DT,dodgerblue,120.0,42.03343397959184,-93.62348342857142,1.4759174291683823
908102140,-10428140.989595884,5164105.60601223,Edwards,WE,purple,123.0,42.02086615826354,-93.67758435907253,3.6547565912930025
534275060,-10422088.605719352,5167446.428977309,NAmes,NO,green,142.0,42.043157545707366,-93.62321486965608,2.0542734781089287
907202080,-10428936.183269398,5163943.894824081,CollgCr,WE,purple,136.0,42.019786954284356,-93.68472770538007,4.015485442091014
532351090,-10427974.926826812,5166412.215973938,Sawyer,WE,purple,125.0,42.036257673469386,-93.67609259183673,3.8266223504685137
923226300,-10419870.504815113,5159820.3495046375,MeadowV,SE,red,86.0,41.992261665241934,-93.60328933021607,1.6488241837792224
907180130,-10429784.702761644,5163556.806571279,CollgCr,WE,purple,204.0,42.017203588111634,-93.69235008566766,4.400146873862813
907412040,-10429020.480423111,5163063.876291426,CollgCr,WE,purple,186.0,42.013913696969695,-93.68548495959595,4.0487021630019715
535456100,-10420368.947648091,5166203.991300239,NAmes,NO,green,110.0,42.0348683877551,-93.60776691836735,1.3029631210773271
528172020,-10424350.994475614,5170221.366863271,NridgHt,NW,white,275.0,42.061667164215514,-93.64353825363976,3.6731934276910434
907175080,-10429611.782352056,5163749.801949223,CollgCr,WE,purple,226.0,42.01849162205524,-93.69079671519896,4.322790299910048
534427140,-10422093.363305269,5167166.062646822,NAmes,NO,green,151.0,42.041287123174314,-93.62325760777752,1.9381750543580571
905200010,-10427142.475499405,5166136.091252381,Sawyer,WE,purple,129.0,42.03441534858317,-93.66861455432976,3.4220639889078908
528228555,-10424144.762288377,5170467.051150383,Blmngtn,NW,white,185.0,42.063305687790894,-93.64168563838102,3.723891925477777
905300020,-10428216.500030862,5165391.492535833,Sawyer,WE,purple,144.0,42.029447063829785,-93.67826268085106,3.7893499501104904
533253030,-10424994.254106598,5167382.817325548,Greens,NW,white,214.0,42.0427331748041,-93.64931675322147,2.8590533338917394
923228250,-10419679.892298084,5159739.638607501,MeadowV,SE,red,75.0,41.99172278896287,-93.60157702884217,1.6976934710775111
534128100,-10423109.063737378,5168152.83725775,NWAmes,NW,white,162.0,42.04787,-93.6323818,2.5613979834523044
908103090,-10427985.119203592,5164141.617648198,Edwards,WE,purple,110.0,42.02110648484849,-93.67618415151516,3.5845896578349263
531369010,-10429703.76796252,5166376.14718787,SawyerW,WE,purple,193.0,42.03601702285148,-93.69162303599694,4.574854525718778
535426350,-10420286.680970244,5166977.641982013,NAmes,NO,green,148.0,42.04003007162375,-93.6070279042265,1.6584183272824238
527210050,-10422753.926845465,5170049.762844132,StoneBr,NW,white,356.0,42.060522673469386,-93.62919155102041,3.2803339443738393
923225190,-10419974.39571449,5159631.511154101,MeadowV,SE,red,104.0,41.99100085550783,-93.604222598044,1.7308772389833522
923228210,-10419742.083286894,5159866.426207931,MeadowV,SE,red,80.0,41.9925693,-93.6021357,1.6355200156944854
902401090,-10420633.420040846,5165185.827422209,OldTown,DT,dodgerblue,94.0,42.028074708774916,-93.61014271429373,0.8500937061782259
528174080,-10424995.79894056,5169859.130366432,NridgHt,NW,white,186.0,42.05925125070055,-93.64933063070106,3.6989842593184163
910200040,-10422670.782544972,5164383.168311306,IDOTRR,DT,dodgerblue,115.0,42.022718469387755,-93.62844465306122,1.2031500072003987
528294060,-10424051.240472749,5169770.880182217,Gilbert,NW,white,186.0,42.05866265772722,-93.64084551761728,3.4241560967674887
902128150,-10421219.776147185,5165827.406017906,OldTown,DT,dodgerblue,155.0,42.032355714285714,-93.61541004081633,1.2112344422271626
535451010,-10420474.59893216,5166700.725167152,NAmes,NO,green,116.0,42.03818257142857,-93.608716,1.5338261043403512
533221060,-10424703.244231408,5167898.469267604,Somerst,NW,white,177.0,42.04617314973377,-93.64670256703432,2.921794388924792
535175050,-10421069.708390614,5167699.073639734,NAmes,NO,green,155.0,42.04484298006625,-93.61406195922254,2.0246679770138365
909451100,-10421771.804958371,5166153.874296733,Blueste,SO,orange,137.0,42.009757,-93.647011,2.110463274710068
905104210,-10428207.295471704,5165468.650673088,Sawyer,WE,purple,125.0,42.02996191433617,-93.6781799948893,3.794077953984863
907275080,-10428644.61417462,5163805.158620464,CollgCr,WE,purple,228.0,42.01886106272859,-93.6821084956379,3.8772295542093222
907285080,-10428429.655203003,5163654.840581658,CollgCr,WE,purple,210.0,42.01785786161569,-93.6801774863413,3.7750244953944714
907285050,-10428542.27570297,5163653.406637635,CollgCr,WE,purple,191.0,42.01784829160197,-93.68118917350554,3.827042073509279
528118040,-10425904.781867668,5170035.494280194,NridgHt,NW,white,418.0,42.06042751020408,-93.65749616326531,4.023141156179528
907255050,-10429034.599777935,5163554.984638653,CollgCr,WE,purple,275.0,42.01719142857143,-93.68561179591838,4.0533929042426085
905105190,-10428182.379620047,5165463.147345936,Sawyer,WE,purple,130.0,42.02992519260834,-93.6779561719857,3.7822944864855
923201100,-10419961.416079603,5159994.591814354,Mitchel,SE,red,140.0,41.993425,-93.604106,1.5646787470878438
528120030,-10425548.200089945,5170159.403511109,NridgHt,NW,white,335.0,42.06125391005535,-93.65429293465563,3.9632375522599586
907135170,-10429809.233983248,5163806.756334205,CollgCr,WE,purple,138.0,42.01887172555679,-93.69257045338068,4.415095002143244
535478010,-10420138.72974727,5166290.129302658,NAmes,NO,green,134.0,42.0354431086131,-93.60569883577747,1.343172203301766
535180120,-10420935.223083146,5167289.007284359,NAmes,NO,green,133.0,42.04210733692971,-93.61285385715064,1.827873027224634
534426110,-10422239.080351245,5167156.667941646,NAmes,NO,green,124.0,42.04122444683396,-93.62456660627306,1.964579014394185
535403150,-10420354.903217642,5166725.915077353,NAmes,NO,green,160.0,42.03835063265306,-93.60764075510204,1.5429943546174831
531376010,-10429658.215332905,5166490.542042009,SawyerW,WE,purple,173.0,42.03678026115666,-93.69121382976279,4.571011667983629
911102170,-10421375.517686624,5164186.143376924,IDOTRR,DT,dodgerblue,40.0,42.02140362966889,-93.61680909086884,0.632902470392975
905475520,-10426579.570077412,5164737.352342332,Edwards,WE,purple,80.0,42.02508203703704,-93.66355788888889,2.9838746236468565
907175030,-10429716.817411557,5163701.467646464,CollgCr,WE,purple,235.0,42.018169045677084,-93.69174026119212,4.370506340935957
527212050,-10422716.457470112,5170054.242073142,StoneBr,NW,white,325.0,42.060552547368424,-93.62885495789475,3.276246587994158
902201110,-10420487.752806684,5165995.043218612,OldTown,DT,dodgerblue,130.0,42.03347424489796,-93.6088341632653,1.210148142527118
906201030,-10429047.346903669,5165951.019729038,SawyerW,WE,purple,178.0,42.03318050758283,-93.68572630529711,4.227612000946966
535325130,-10420911.413759688,5166882.16365722,NAmes,NO,green,127.0,42.039393076923076,-93.61263997435897,1.6414932566201204
533213040,-10424717.207365274,5168039.957221571,Somerst,NW,white,172.0,42.047117,-93.646828,2.9730231699854124
527352150,-10423732.09006749,5168747.755697615,NWAmes,NW,white,154.0,42.05183843368243,-93.6379785407475,2.946088212009019
903226060,-10422143.150876876,5165994.850523448,BrkSide,DT,dodgerblue,165.0,42.03347295918367,-93.62370485714285,1.4847304404171007
923227080,-10419962.874364931,5159981.890506367,Mitchel,SE,red,160.0,41.9933402,-93.6041191,1.570446268826383
907252060,-10429144.237127502,5163749.648108125,CollgCr,WE,purple,255.0,42.01849059534388,-93.68659668498663,4.106803597027362
528102010,-10426029.87316975,5170235.8742445335,NridgHt,NW,white,315.0,42.06176391836735,-93.65861987755102,4.13088060670826
533208040,-10424698.017738286,5168127.197607373,Somerst,NW,white,200.0,42.04769896383669,-93.6466556166478,2.996091301156516
534128090,-10423013.471686644,5168131.170346508,NWAmes,NW,white,185.0,42.04772546508857,-93.63152308199787,2.530402119021926
908103260,-10427702.496227274,5163976.252257768,Edwards,WE,purple,165.0,42.02000289795919,-93.67364530612245,3.4476758338371023
903231180,-10422232.409911904,5165705.016969611,BrkSide,DT,dodgerblue,132.0,42.031539081816845,-93.62450668469695,1.4048350748711707
533206050,-10424809.699987814,5168095.41795305,Somerst,NW,white,196.0,42.04748696849148,-93.64765887536495,3.021058068121973
535403280,-10420539.797217883,5166845.706668562,NAmes,NO,green,153.0,42.03914984821677,-93.60930168616562,1.6025326409746483
907192030,-10429483.017816646,5163500.998660829,CollgCr,WE,purple,195.0,42.01683112623088,-93.68964000369685,4.2602802598738805
914465060,-10420311.2995772,5160549.761483689,Mitchel,SE,red,271.0,41.99713146754121,-93.6072490569355,1.3025200625569977
903228120,-10421999.32609477,5166008.36672216,BrkSide,DT,dodgerblue,119.0,42.03356314285715,-93.62241285714285,1.4521380159683976
903229040,-10421783.178647509,5165994.735701816,OldTown,DT,dodgerblue,120.0,42.03347219306265,-93.62047117158787,1.3941619292844014
535101120,-10421715.09152566,5168221.070456264,NAmes,NO,green,124.0,42.048325165604545,-93.61985953456579,2.3288553078539036
527180040,-10423372.356597,5169669.277163274,Gilbert,NW,white,172.0,42.057985,-93.634747,3.2331323361987057
902110080,-10421427.898235766,5165516.672375131,OldTown,DT,dodgerblue,135.0,42.03028234502641,-93.61727963334769,1.1217570882445018
902405120,-10420470.01339002,5165066.643971559,OldTown,DT,dodgerblue,119.0,42.027279412009655,-93.60867480737409,0.783882588056997
924100070,-10419507.180771569,5159663.837377936,Mitchel,SE,red,170.0,41.99121668853178,-93.60002553480204,1.7465290828543736
903454020,-10421771.804958371,5166153.874296733,IDOTRR,DT,dodgerblue,72.0,42.022119671878066,-93.62238680452259,0.9032608167641778
527110120,-10423559.874279242,5170091.089781018,Gilbert,NW,white,169.0,42.0607983,-93.6364315,3.445594219490898
902136110,-10420710.855197342,5165510.594410608,OldTown,DT,dodgerblue,95.0,42.03024178915276,-93.61083832613981,1.0038026916857747
907130060,-10429399.948279614,5164155.697484269,CollgCr,WE,purple,178.0,42.021200447533985,-93.68889377734922,4.236566532938413
526350040,-10421706.57173677,5168892.811771557,NAmes,NO,green,105.0,42.052806,-93.619783,2.6256032414708983
535352090,-10421289.060035158,5166540.765439007,NAmes,NO,green,113.0,42.037115346938776,-93.61603242857143,1.5315791181688274
907295100,-10428479.04017552,5163418.3764083935,CollgCr,WE,purple,185.0,42.01627970148097,-93.68062111909747,3.7957779894761803
528431060,-10424239.29090545,5169118.530394161,Somerst,NW,white,245.0,42.05431157972937,-93.64253480339607,3.218421526527046
535126040,-10421094.037954614,5168081.69768401,NAmes,NO,green,190.0,42.047395443263106,-93.6142805154145,2.2000236618518154
534477110,-10422029.071510356,5166371.220383464,NAmes,NO,green,140.0,42.03598415118583,-93.62268006475738,1.6011993716352189
528222010,-10424401.123564608,5170215.532868738,Gilbert,NW,white,258.0,42.06162825548448,-93.643988570908,3.6828498477318012
923203010,-10420412.750776544,5159966.106834561,Mitchel,SE,red,140.0,41.99323482050913,-93.60816040856515,1.5727122382800987
535154060,-10421166.82255781,5167588.05862746,NAmes,NO,green,176.0,42.04410238605175,-93.61493435062951,1.9833386029994269
533125120,-10425479.718712777,5168262.236773734,NoRidge,NW,white,334.0,42.04859977363349,-93.65367775597777,3.295795353486849
902301150,-10421537.795485944,5165373.88460962,OldTown,DT,dodgerblue,114.0,42.02932957142857,-93.61826685714286,1.0908919396641328
533250160,-10424873.594120065,5167671.28021004,Veenker,NW,white,324.0,42.044657567685334,-93.64823284612062,2.9053835401311305
528106010,-10425833.780159265,5170285.664581423,NridgHt,NW,white,343.0,42.062095984193746,-93.65685834406673,4.09085093104689
532376040,-10427242.998267692,5166170.499209979,Sawyer,WE,purple,129.0,42.03464492397396,-93.66951756572132,3.4710901859545875
535151130,-10421644.77447333,5167681.543398888,NAmes,NO,green,132.0,42.04472603437159,-93.61922786573736,2.081962195881369
528240070,-10424115.182717204,5170003.369768527,Gilbert,NW,white,216.0,42.060213257327135,-93.64141992057222,3.531377872783143
527184020,-10423132.897240356,5170121.722264379,StoneBr,NW,white,182.0,42.0610026,-93.6325959,3.3761212666480445
907135230,-10429802.81257575,5163884.719960155,CollgCr,WE,purple,156.0,42.01939203733658,-93.6925127688957,4.41386927746651
527402150,-10422438.079372687,5169261.703801512,NAmes,NO,green,143.0,42.05526655102041,-93.62635424489795,2.8894468818207613
532378070,-10427412.59569674,5166305.239082998,Sawyer,WE,purple,137.0,42.035543921953604,-93.67104108534794,3.5669992732557185
910201020,-10422538.60996018,5164393.480351285,IDOTRR,DT,dodgerblue,87.0,42.02278728571429,-93.62725732653061,1.1489308705789476
905103060,-10427593.250206174,5165831.09547634,Sawyer,WE,purple,122.0,42.032380331779315,-93.67266393241763,3.5694883595585045
923228110,-10419839.895816715,5159808.861326576,MeadowV,SE,red,80.0,41.992184963279854,-93.60301436490518,1.6557227963386134
904100170,-10425964.943362674,5165986.263603888,Sawyer,WE,purple,131.0,42.0334156649055,-93.6580366031701,2.894337156221531
533242090,-10424308.553629704,5167928.8130450575,Somerst,NW,white,301.0,42.04637557084984,-93.64315700103424,2.807258786874898
528456180,-10424685.66669761,5168606.285201939,Somerst,NW,white,253.0,42.050894770020435,-93.64654466536167,3.1570142688354617
907285100,-10428411.392419225,5163655.073113139,CollgCr,WE,purple,237.0,42.01785941350981,-93.6800134289633,3.766589358563305
535104020,-10421363.957147794,5168144.014734625,NAmes,NO,green,163.0,42.04781114704566,-93.61670524078161,2.2529868306529464
528439040,-10424332.008902809,5168951.482019129,Somerst,NW,white,260.0,42.05319734347564,-93.64336770333746,3.1806678798733543
908225320,-10426701.669318091,5164231.363965373,Edwards,WE,purple,113.0,42.021705410251386,-93.66465472502972,2.99978647820877
527216070,-10422414.134114685,5170103.150705599,StoneBr,NW,white,538.0,42.060878739096815,-93.62613914098549,3.2521053999175944
527451290,-10422588.080775289,5168722.793660052,BrDale,NO,green,85.0,42.051671928125494,-93.62770173042392,2.6850792010539144
907410050,-10428858.14686567,5163132.649821405,CollgCr,WE,purple,214.0,42.01437271211215,-93.68402669243821,3.9726580697095755
909254050,-10424447.480239082,5163508.583865572,Crawfor,SO,orange,231.0,42.01688175,-93.644405,1.9327017749715116
531373060,-10429741.098368108,5166241.980281468,SawyerW,WE,purple,192.0,42.03512185445334,-93.69195838073597,4.573128671506054
534451130,-10422766.118806172,5166299.520666067,BrkSide,DT,dodgerblue,80.0,42.0355057683593,-93.62930107326689,1.773216824567466
902206220,-10420667.07283336,5165591.534914773,OldTown,DT,dodgerblue,129.0,42.030781871272076,-93.61044502247243,1.0365454682379158
527164020,-10423496.02224392,5169710.993477391,Gilbert,NW,white,166.0,42.05826323456243,-93.63585790740748,3.2759747017051364
527107130,-10423475.504943991,5170214.308437507,Gilbert,NW,white,189.0,42.06162008936728,-93.63567359736633,3.4797908940911935
923225200,-10419965.709400792,5159618.992017337,MeadowV,SE,red,130.0,41.990917268587395,-93.60414456756043,1.7369484115523388
909251030,-10424741.37959756,5163658.20054656,Crawfor,SO,orange,136.0,42.017880285714284,-93.64704514285714,2.071674808507365
907194130,-10429671.903579278,5163406.797831763,CollgCr,WE,purple,192.0,42.016202425140804,-93.69133679337209,4.347269145319121
907250070,-10429299.597148111,5163542.8714924725,CollgCr,WE,purple,250.0,42.01711058562838,-93.68799230779719,4.175784592246891
903454080,-10421771.804958371,5166153.874296733,IDOTRR,DT,dodgerblue,120.0,42.022119671878066,-93.62238680452259,0.9032608167641778
534250335,-10422773.163270548,5167702.0391670205,NWAmes,NW,white,170.0,42.04486276332411,-93.62936435476706,2.3037737753266887
528108130,-10425538.747922173,5170312.043713002,NridgHt,NW,white,404.0,42.062271913372626,-93.65420802438787,4.016177151770944
923230010,-10420261.277391952,5159477.970779383,Mitchel,SE,red,157.0,41.9899757,-93.6067997,1.79625354819438
909281030,-10423916.15187767,5163600.200322468,Crawfor,SO,orange,104.0,42.017493196411195,-93.63963199612057,1.6892225925288324
527451320,-10422579.95658169,5168723.285153432,BrDale,NO,green,112.0,42.05167520656314,-93.62762874955109,2.6837900817963023
535303110,-10421584.76038397,5166922.865535749,NAmes,NO,green,131.0,42.039664625,-93.61868875,1.7427063033854666
528456200,-10424715.958578248,5168623.918550801,Somerst,NW,white,199.0,42.05101239213435,-93.64681678195528,3.172263785564996
528120010,-10425670.594542185,5170072.972811884,NridgHt,NW,white,260.0,42.060677470544995,-93.65539242272703,3.9673175554257094
902207170,-10420264.206805907,5165520.482472231,OldTown,DT,dodgerblue,100.0,42.030307768296915,-93.6068260153733,0.9873862052242363
923204140,-10420332.484158322,5159943.091836511,Mitchel,SE,red,143.0,41.99308116084478,-93.60743936126562,1.5821878191459884
906223080,-10428634.41659316,5165750.216428652,SawyerW,WE,purple,240.0,42.03184067330635,-93.68201688920506,4.018640821411256
532378050,-10427403.173171757,5166273.573928165,Sawyer,WE,purple,121.0,42.03533265,-93.67095644136586,3.5574779990218204
906204140,-10428764.725273851,5165733.864810476,SawyerW,WE,purple,228.0,42.031731567986974,-93.68318747200024,4.074632746112131
923202137,-10420614.804144155,5159490.882458051,Mitchel,SE,red,146.0,41.99006190909091,-93.60997548484848,1.7974145678482543
907280040,-10428494.460507257,5163783.81669074,CollgCr,WE,purple,240.0,42.018718630703006,-93.6807596422943,3.8074071330952672
528170070,-10425237.028427465,5169743.934068713,NridgHt,NW,white,284.0,42.058482936980404,-93.65149763205174,3.7240216439473492
909451020,-10421771.804958371,5166153.874296733,Blueste,SO,orange,116.0,42.009757,-93.647011,2.110463274710068
902300260,-10421747.676597131,5165372.967926199,OldTown,DT,dodgerblue,132.0,42.029323454669566,-93.62015225124317,1.145635357213507
911226010,-10419966.824765144,5164333.410461605,IDOTRR,DT,dodgerblue,81.0,42.0223864145049,-93.60415458704887,0.4623254854748502
535375160,-10421223.93358939,5166598.75794777,OldTown,DT,dodgerblue,114.0,42.037502265306124,-93.6154473877551,1.5481595588754913
527405160,-10422380.920083262,5168966.575173299,NAmes,NO,green,120.0,42.053298017748844,-93.62584077426474,2.7529506004390285
534200030,-10422749.38478911,5168290.481779261,NAmes,NO,green,130.0,42.04878818681946,-93.62915074903395,2.536673095121574
528186110,-10425288.95907563,5169607.075337501,NridgHt,NW,white,310.0,42.05757013131882,-93.65196413300134,3.6896809867552918
527450110,-10422732.834890736,5168863.40692822,BrDale,NO,green,103.0,42.05260986231037,-93.62900207876737,2.7713641561729356
528292030,-10424124.910478316,5169535.53053304,Gilbert,NW,white,245.0,42.05709294424635,-93.6415073065371,3.3494582584749693
535177020,-10420822.619986303,5167821.981951026,NAmes,NO,green,120.0,42.04566290558734,-93.61184232632132,2.063081838985555
535478110,-10420124.942294184,5166167.026625576,NAmes,NO,green,124.0,42.03462175437361,-93.60557498097913,1.2868584766158948
528142070,-10425375.03010364,5170055.66384992,NridgHt,NW,white,330.0,42.06056202980451,-93.65273732220116,3.8764891552921594
527276040,-10421926.18022268,5169738.820149844,Gilbert,NW,white,133.0,42.05844882894972,-93.62175577659416,3.028064213749539
908127070,-10427462.302843535,5164101.120608033,Edwards,WE,purple,110.0,42.0208362244898,-93.6714876122449,3.3422251026112155
908186090,-10427275.920472251,5163821.592250358,Edwards,WE,purple,142.0,42.01897073746672,-93.66981331091675,3.2458794873475822
916403290,-10424459.83670256,5160679.658736588,Timber,SO,orange,188.0,41.99799866666667,-93.644516,2.3018959432294213
528327070,-10425547.195051707,5169279.814929901,NoRidge,NW,white,327.0,42.05538735181364,-93.65428390624355,3.652434656080748
535453040,-10420173.009693936,5166522.327857406,NAmes,NO,green,126.0,42.03699233333333,-93.60600677777778,1.4494235179458188
923276180,-10419873.4898496,5159249.374372366,Mitchel,SE,red,139.0,41.988449381188026,-93.60331614523712,1.9103823672532183
534430110,-10422031.750288077,5166742.7702184105,NAmes,NO,green,137.0,42.03846308598738,-93.62270412862706,1.7512928019493454
907187030,-10429487.27920132,5163664.424860142,CollgCr,WE,purple,188.0,42.017921826193216,-93.68967828436668,4.263889504928593
535383120,-10420864.955906557,5166260.682350761,OldTown,DT,dodgerblue,78.0,42.03524663636364,-93.61222263636363,1.3564951759671728
902205070,-10420269.771069102,5165793.727837481,OldTown,DT,dodgerblue,46.0,42.032131,-93.606876,1.1132194176658954
535453100,-10420172.728584113,5166346.104222176,NAmes,NO,green,138.0,42.03581657575758,-93.60600425252525,1.3683196771579251
528488100,-10424256.874820178,5168660.3595070345,Somerst,NW,white,185.0,42.05125546848755,-93.64269276238963,3.0524353257936285
534403370,-10422532.710139925,5167156.212810848,NAmes,NO,green,158.0,42.04122141044833,-93.62720432754352,2.030872068554861
535455080,-10420485.508242255,5166167.812822903,NAmes,NO,green,106.0,42.034627,-93.608814,1.289367867800367
532479120,-10426400.589268086,5166176.136749827,Sawyer,WE,purple,171.0,42.03468253846154,-93.66195007692308,3.1138301935708976
531452260,-10429384.979947995,5166625.012062243,SawyerW,WE,purple,184.0,42.03767742851948,-93.68875931453856,4.471562577180216
528488130,-10424364.016522815,5168655.563537951,Somerst,NW,white,188.0,42.0512234774297,-93.64365523268008,3.08084887075562
923229010,-10420061.442898946,5159710.530343289,Mitchel,SE,red,147.0,41.99152844292028,-93.60500455620638,1.6918162014265008
528382020,-10425187.615807386,5168869.665426775,NoRidge,NW,white,290.0,42.0526516081182,-93.65105375093329,3.4009369009733157
914478045,-10419641.043648418,5160168.99963589,Mitchel,SE,red,170.0,41.994589418510536,-93.60122804548455,1.5061086648911501
535478040,-10420025.655203843,5166255.183576053,NAmes,NO,green,130.0,42.035209948063226,-93.60468306987144,1.3304991466187182
907227080,-10428757.621436425,5164109.058685633,CollgCr,WE,purple,123.0,42.0208892,-93.68312365714286,3.9388600343787576
532376090,-10427242.294513373,5166190.228564952,Sawyer,WE,purple,144.0,42.03477656100864,-93.66951124378872,3.474163408841808
907196050,-10429411.48767046,5163465.265642262,CollgCr,WE,purple,224.0,42.016592642992194,-93.68899743746088,4.227028786988255
907265100,-10428865.848743431,5163566.780663927,CollgCr,WE,purple,207.0,42.017270154955895,-93.6840958795833,3.975502018637087
528114050,-10425975.244437,5170140.385587595,NridgHt,NW,white,440.0,42.06112707267228,-93.65812913929521,4.081019217228336
907260030,-10429178.32005603,5163521.186059876,CollgCr,WE,purple,198.0,42.01696585714286,-93.68690285714285,4.11955378778142
905200510,-10427227.297957243,5166024.7771154,Sawyer,WE,purple,149.0,42.033672637194485,-93.66937652743292,3.4400133694752144
527106050,-10423705.74717404,5170091.14562635,Gilbert,NW,white,165.0,42.06079867245493,-93.63774189850938,3.4759020521151296
527325160,-10423106.904139256,5169098.95348626,NWAmes,NW,white,235.0,42.054181,-93.6323624,2.943431068816471
535403190,-10420472.913237013,5166725.468479699,NAmes,NO,green,144.0,42.03834765306122,-93.60870085714285,1.5451504079527199
907410040,-10428849.40762768,5163167.954848548,CollgCr,WE,purple,203.0,42.014608347153285,-93.68394818652763,3.968184365247637
531384070,-10429468.80713043,5166256.233875578,SawyerW,WE,purple,192.0,42.03521695575414,-93.68951234693058,4.454704062385669
528290170,-10424156.681025175,5169647.474334503,Gilbert,NW,white,187.0,42.05783958157351,-93.6417927062154,3.4009312318761555
903457130,-10422646.937528577,5164434.949538695,IDOTRR,DT,dodgerblue,100.0,42.02306402527244,-93.62823044963443,1.2024505490686908
902402250,-10420474.71025165,5165360.323137811,OldTown,DT,dodgerblue,122.0,42.02923907965382,-93.608717,0.9185456165032923
533223050,-10424563.423962845,5167938.893008919,Somerst,NW,white,149.0,42.04644281340748,-93.64544654019153,2.8903253010031635
527376090,-10422905.05350894,5168851.240044394,NWAmes,NW,white,154.0,42.05252870596256,-93.63054914493678,2.799965211005947
528168040,-10425596.822601372,5169684.034043815,NridgHt,NW,white,285.0,42.058083423844494,-93.65472971810732,3.807720299318399
528174070,-10424997.52626957,5169858.625385797,NridgHt,NW,white,184.0,42.059247882699815,-93.64934614756156,3.6992682786077262
527106140,-10423815.41842929,5170065.117467296,Gilbert,NW,white,196.0,42.06062507997717,-93.63872709215757,3.4887736547570785
909281080,-10423912.632142236,5163422.628393672,Crawfor,SO,orange,258.0,42.016308079544864,-93.63960037779923,1.6846038327305215
534250410,-10422918.439222611,5167681.262344896,NWAmes,NW,white,185.0,42.04472415943532,-93.6306693908486,2.3300879725812154
907200250,-10429256.93660662,5164259.0669048615,CollgCr,WE,purple,160.0,42.021890285714285,-93.68760908163266,4.175032838510696
907200170,-10429152.137612307,5164185.500870063,CollgCr,WE,purple,132.0,42.02139934187503,-93.68666765624916,4.123631011049346
527182190,-10421771.804958371,5166153.874296733,StoneBr,NW,white,212.0,42.06046556852748,-93.6313684902607,3.3175549883498774
528290090,-10424352.636032924,5169879.933743156,Gilbert,NW,white,176.0,42.05939,-93.643553,3.5396809933608657
528228440,-10424150.162627062,5170333.910106325,Blmngtn,NW,white,192.0,42.06241774557579,-93.64173415044885,3.6715052310701424
905476225,-10426594.869345974,5164703.143310588,Edwards,WE,purple,130.0,42.0248537545739,-93.66369532455674,2.9875335710186524
907260040,-10429183.608867755,5163521.112671255,CollgCr,WE,purple,192.0,42.01696536734694,-93.68695036734694,4.121998183875543
535426150,-10421771.804958371,5166153.874296733,NAmes,NO,green,114.0,42.04245001873649,-93.61752966037943,1.9060226676778356
535376090,-10420917.707179677,5166537.426955242,OldTown,DT,dodgerblue,117.0,42.037093072943854,-93.61269650911262,1.4862302244695038
526302040,-10421538.793892251,5169008.602178515,NAmes,NO,green,158.0,42.05357834520508,-93.61827582597934,2.659026464267278
528188160,-10421771.804958371,5166153.874296733,NridgHt,NW,white,200.0,42.0600881067537,-93.65380926777956,3.884639176974639
527451450,-10422803.917264272,5168720.567390196,BrDale,NO,green,89.0,42.05165707810252,-93.62964062259316,2.7255101125831858
535453150,-10420252.01361959,5166388.568322575,NAmes,NO,green,140.0,42.03609989665396,-93.60671648211698,1.3871683596697109
907412020,-10429004.053489365,5163057.996682631,CollgCr,WE,purple,190.0,42.01387445454545,-93.68533739393939,4.041210652912878
907252220,-10428720.144934708,5163804.250183856,CollgCr,WE,purple,262.0,42.018855,-93.682787,3.912084386449747
535354260,-10421553.155340653,5166380.511021818,NAmes,NO,green,156.0,42.036046138360994,-93.61840483706533,1.5053631049636698
910206010,-10422642.068931827,5163992.279277236,IDOTRR,DT,dodgerblue,68.0,42.020109857142856,-93.62818671428572,1.1330509433027125
903232030,-10422020.967214191,5165841.87737572,BrkSide,DT,dodgerblue,81.0,42.03245227272727,-93.62260726262626,1.3945746348799835
921201060,-10424715.380037935,5159998.035617971,Timber,SO,orange,370.0,41.993447992458734,-93.64681158483924,2.578775294228543
535353040,-10421579.16831366,5166223.5633078655,NAmes,NO,green,146.0,42.03499897448807,-93.61863851557771,1.4442280637421818
534427040,-10421919.043538196,5167274.21717809,NAmes,NO,green,142.0,42.04200866666667,-93.62169166666666,1.9502357026225718
527368020,-10423882.645142796,5168344.021814293,Somerst,NW,white,216.0,42.049145333333335,-93.639331,2.8323544590257375
905103110,-10427699.986585349,5165833.732046902,Sawyer,WE,purple,123.0,42.03239792399196,-93.67362276162545,3.6167045005426166
528477080,-10424208.591002967,5168825.348179617,Somerst,NW,white,255.0,42.052356,-93.64225902147986,3.100150502050662
903230120,-10422256.785081437,5165685.796796557,BrkSide,DT,dodgerblue,79.0,42.03141083558686,-93.62472565057041,1.405431428900532
