iter	Passed	Remaining
1872	783	3400
1873	784	3400
1874	784	3401
1875	785	3401
1876	785	3400
1877	786	3400
1878	786	3400
1879	787	3400
1880	787	3400
1881	788	3399
1882	788	3399
1883	789	3399
1884	789	3399
1885	790	3399
1886	790	3399
1887	791	3399
1888	791	3399
1889	792	3398
1890	792	3398
1891	792	3397
1892	793	3397
1893	793	3396
1894	794	3397
1895	794	3397
1896	795	3398
1897	795	3397
1898	796	3397
1899	796	3397
1900	797	3396
1901	797	3396
1902	798	3397
1903	798	3396
1904	799	3396
1905	800	3398
1906	801	3399
1907	801	3399
1908	802	3399
1909	802	3399
1910	802	3398
1911	803	3398
1912	803	3397
1913	804	3397
1914	804	3396
1915	805	3396
1916	805	3396
1917	806	3396
1918	806	3397
1919	807	3396
1920	807	3396
1921	808	3396
1922	808	3396
1923	808	3395
1924	809	3395
1925	809	3394
1926	810	3394
1927	810	3394
1928	811	3393
1929	811	3393
1930	812	3394
1931	812	3394
1932	813	3394
1933	813	3393
1934	814	3395
1935	815	3395
1936	815	3396
1937	816	3396
1938	816	3396
1939	817	3395
1940	817	3395
1941	818	3395
1942	818	3395
1943	819	3395
1944	819	3395
1945	820	3395
1946	820	3395
1947	821	3394
1948	821	3394
1949	822	3394
1950	822	3393
1951	823	3393
1952	823	3393
1953	823	3392
1954	824	3392
1955	824	3392
1956	825	3391
1957	825	3391
1958	826	3391
1959	826	3390
1960	827	3390
1961	827	3389
1962	827	3389
1963	828	3389
1964	828	3389
1965	829	3389
1966	830	3389
1967	830	3389
1968	831	3389
1969	831	3388
1970	831	3388
1971	832	3388
1972	832	3387
1973	833	3387
1974	833	3386
1975	833	3386
1976	834	3385
1977	834	3385
1978	835	3385
1979	835	3384
1980	836	3384
1981	836	3384
1982	837	3384
1983	837	3384
1984	837	3383
1985	838	3383
1986	838	3382
1987	839	3383
1988	840	3383
1989	840	3383
1990	841	3383
1991	841	3382
1992	842	3383
1993	842	3384
1994	843	3384
1995	843	3383
1996	844	3383
1997	845	3385
1998	845	3385
1999	846	3384
2000	846	3384
2001	847	3385
2002	847	3384
2003	848	3384
2004	848	3383
2005	848	3382
2006	849	3381
2007	849	3381
2008	849	3380
2009	850	3379
2010	850	3379
2011	850	3378
2012	851	3378
2013	852	3378
2014	852	3378
2015	852	3377
2016	853	3378
2017	853	3377
2018	854	3377
2019	854	3377
2020	855	3377
2021	855	3376
2022	856	3375
2023	856	3374
2024	856	3373
2025	857	3373
2026	857	3372
2027	857	3371
2028	858	3370
2029	858	3369
2030	858	3369
2031	859	3369
2032	859	3369
2033	860	3368
2034	860	3368
2035	861	3368
2036	861	3367
2037	861	3367
2038	862	3366
2039	862	3365
2040	862	3364
2041	863	3364
2042	863	3363
2043	864	3363
2044	864	3362
2045	864	3361
2046	865	3361
2047	865	3360
2048	865	3359
2049	866	3359
2050	866	3358
2051	867	3359
2052	867	3359
2053	868	3359
2054	868	3359
2055	869	3359
2056	869	3358
2057	870	3358
2058	870	3357
2059	870	3357
2060	871	3356
2061	871	3355
2062	872	3355
2063	872	3355
2064	873	3354
2065	873	3354
2066	873	3354
2067	874	3354
2068	874	3353
2069	875	3353
2070	875	3353
2071	876	3353
2072	876	3352
2073	877	3353
2074	877	3352
2075	878	3352
2076	878	3352
2077	879	3351
2078	879	3351
2079	880	3351
2080	880	3350
2081	881	3350
2082	881	3350
2083	882	3350
2084	882	3350
2085	883	3350
2086	883	3350
2087	884	3350
2088	884	3349
2089	884	3348
2090	885	3348
2091	885	3347
2092	885	3347
2093	886	3346
2094	886	3346
2095	887	3346
2096	887	3346
2097	888	3345
2098	888	3344
2099	889	3344
2100	889	3344
2101	890	3344
2102	890	3343
2103	891	3344
2104	891	3344
2105	892	3344
2106	892	3344
2107	893	3343
2108	893	3343
2109	894	3343
2110	894	3342
2111	894	3341
2112	895	3341
2113	895	3341
2114	896	3340
2115	896	3339
2116	896	3339
2117	897	3339
2118	897	3339
2119	898	3340
2120	899	3340
2121	899	3339
2122	899	3339
2123	900	3338
2124	900	3337
2125	901	3337
2126	901	3337
2127	901	3336
2128	902	3336
2129	902	3335
2130	903	3335
2131	903	3335
2132	904	3334
2133	904	3334
2134	905	3334
2135	905	3334
2136	906	3334
2137	906	3334
2138	907	3333
2139	907	3333
2140	908	3333
2141	908	3333
2142	909	3332
2143	909	3332
2144	909	3331
2145	910	3330
2146	910	3331
2147	911	3330
2148	911	3330
2149	912	3330
2150	912	3330
2151	913	3330
2152	914	3331
2153	914	3330
2154	914	3330
2155	915	3330
2156	915	3329
2157	916	3329
2158	916	3328
2159	916	3327
2160	917	3326
2161	917	3326
2162	917	3325
2163	918	3325
2164	918	3324
2165	919	3324
2166	919	3323
2167	919	3323
2168	920	3323
2169	921	3323
2170	921	3323
2171	922	3323
2172	922	3322
2173	922	3322
2174	924	3325
2175	925	3325
2176	925	3326
2177	926	3327
2178	927	3328
2179	928	3330
2180	930	3336
2181	931	3339
2182	932	3340
2183	933	3340
2184	934	3340
2185	934	3341
2186	935	3341
2187	935	3341
2188	936	3342
2189	937	3342
2190	937	3342
2191	938	3343
2192	939	3344
2193	939	3344
2194	940	3343
2195	940	3343
2196	941	3344
2197	941	3343
2198	942	3343
2199	943	3344
2200	944	3345
2201	944	3345
2202	945	3345
2203	945	3345
2204	946	3345
2205	947	3346
2206	948	3348
2207	949	3350
2208	951	3354
2209	952	3356
2210	952	3356
2211	953	3355
2212	953	3355
2213	954	3355
2214	954	3355
2215	955	3355
2216	955	3355
2217	956	3355
2218	956	3355
2219	957	3356
2220	958	3356
2221	958	3356
2222	959	3356
2223	959	3355
2224	960	3355
2225	960	3354
2226	961	3354
2227	961	3353
2228	961	3353
2229	962	3353
2230	963	3353
2231	963	3352
2232	963	3352
2233	964	3353
2234	965	3353
2235	966	3354
2236	966	3354
2237	967	3354
2238	967	3353
2239	968	3353
2240	968	3353
2241	968	3352
2242	969	3352
2243	969	3351
2244	970	3351
2245	970	3351
2246	971	3350
2247	971	3350
2248	972	3351
2249	973	3352
2250	973	3351
2251	973	3351
2252	974	3351
2253	975	3350
2254	975	3350
2255	976	3350
2256	976	3349
2257	976	3349
2258	977	3349
2259	977	3349
2260	978	3348
2261	978	3348
2262	979	3349
2263	980	3349
2264	980	3348
2265	981	3348
2266	981	3348
2267	982	3347
2268	982	3347
2269	982	3347
2270	983	3346
2271	983	3346
2272	984	3346
2273	984	3346
2274	985	3345
2275	985	3344
2276	986	3344
2277	986	3344
2278	987	3344
2279	987	3344
2280	988	3344
2281	988	3343
2282	989	3343
2283	989	3342
2284	989	3342
2285	990	3341
2286	990	3341
2287	991	3340
2288	991	3340
2289	991	3339
2290	992	3339
2291	992	3338
2292	993	3338
2293	993	3337
2294	994	3337
2295	994	3338
2296	995	3338
2297	996	3338
2298	996	3338
2299	997	3338
2300	997	3337
2301	998	3337
2302	998	3337
2303	998	3336
2304	999	3336
2305	999	3335
2306	1000	3335
2307	1000	3335
2308	1001	3335
2309	1002	3338
2310	1003	3339
2311	1004	3339
2312	1005	3340
2313	1005	3341
2314	1006	3340
2315	1006	3340
2316	1007	3341
2317	1008	3341
2318	1009	3343
2319	1010	3345
2320	1011	3346
2321	1012	3346
2322	1012	3346
2323	1013	3346
2324	1013	3346
2325	1014	3346
2326	1014	3345
2327	1015	3345
2328	1015	3345
2329	1016	3346
2330	1017	3346
2331	1017	3347
2332	1018	3347
2333	1019	3346
2334	1019	3347
2335	1020	3347
2336	1021	3350
2337	1022	3350
2338	1022	3349
2339	1023	3349
2340	1023	3349
2341	1024	3349
2342	1024	3349
2343	1025	3349
2344	1026	3349
2345	1026	3350
2346	1027	3350
2347	1028	3350
2348	1028	3350
2349	1029	3350
2350	1029	3350
2351	1030	3350
2352	1030	3350
2353	1032	3352
2354	1032	3353
2355	1033	3352
2356	1033	3352
2357	1034	3352
2358	1034	3352
2359	1035	3351
2360	1035	3351
2361	1036	3350
2362	1036	3350
2363	1037	3349
2364	1037	3349
2365	1038	3349
2366	1039	3351
2367	1040	3352
2368	1040	3352
2369	1041	3353
2370	1042	3352
2371	1042	3353
2372	1043	3353
2373	1044	3353
2374	1044	3353
2375	1045	3353
2376	1046	3354
2377	1046	3354
2378	1047	3354
2379	1047	3354
2380	1048	3354
2381	1048	3354
2382	1049	3354
2383	1049	3353
2384	1050	3353
2385	1050	3353
2386	1051	3353
2387	1052	3353
2388	1052	3353
2389	1053	3352
2390	1053	3352
2391	1053	3352
2392	1054	3351
2393	1054	3351
2394	1055	3351
2395	1055	3351
2396	1056	3351
2397	1057	3351
2398	1057	3351
2399	1058	3351
2400	1058	3350
2401	1059	3350
2402	1059	3349
2403	1060	3349
2404	1060	3349
2405	1060	3348
2406	1061	3347
2407	1061	3347
2408	1062	3346
2409	1062	3345
2410	1062	3345
2411	1063	3344
2412	1063	3344
2413	1063	3343
2414	1064	3342
2415	1064	3341
2416	1064	3341
2417	1065	3340
2418	1065	3339
2419	1066	3339
2420	1066	3338
2421	1066	3338
2422	1067	3337
2423	1067	3336
2424	1068	3336
2425	1068	3335
2426	1068	3335
2427	1069	3335
2428	1069	3334
2429	1070	3334
2430	1070	3333
2431	1071	3333
2432	1071	3333
2433	1072	3332
2434	1072	3331
2435	1072	3331
2436	1073	3331
2437	1073	3330
2438	1074	3330
2439	1074	3330
2440	1075	3329
2441	1075	3329
2442	1076	3328
2443	1076	3328
2444	1076	3327
2445	1077	3327
2446	1077	3326
2447	1078	3325
2448	1078	3325
2449	1078	3324
2450	1079	3323
2451	1079	3323
2452	1079	3322
2453	1080	3321
2454	1080	3321
2455	1081	3320
2456	1081	3320
2457	1081	3319
2458	1082	3318
2459	1082	3318
2460	1082	3317
2461	1083	3316
2462	1083	3315
2463	1083	3315
2464	1084	3314
2465	1084	3314
2466	1085	3313
2467	1085	3312
2468	1085	3312
2469	1086	3311
2470	1086	3310
2471	1087	3310
2472	1087	3309
2473	1087	3309
2474	1088	3308
2475	1088	3307
2476	1088	3307
2477	1089	3306
2478	1089	3305
2479	1090	3305
2480	1090	3304
2481	1090	3304
2482	1091	3303
2483	1091	3302
2484	1091	3302
2485	1092	3301
2486	1092	3301
2487	1093	3301
2488	1093	3300
2489	1094	3299
2490	1094	3299
2491	1094	3298
2492	1095	3297
2493	1095	3297
2494	1095	3296
2495	1096	3295
2496	1096	3295
2497	1097	3294
2498	1097	3293
2499	1097	3293
2500	1098	3292
2501	1098	3291
2502	1098	3291
2503	1099	3290
2504	1099	3289
2505	1099	3288
2506	1100	3287
2507	1100	3287
2508	1100	3286
2509	1101	3285
2510	1101	3285
2511	1101	3284
2512	1102	3283
2513	1102	3283
2514	1103	3283
2515	1103	3282
2516	1103	3281
2517	1104	3280
2518	1104	3280
2519	1104	3279
2520	1105	3279
2521	1105	3278
2522	1106	3277
2523	1106	3277
2524	1106	3276
2525	1107	3275
2526	1107	3275
2527	1107	3274
2528	1108	3273
2529	1108	3273
2530	1109	3272
2531	1109	3272
2532	1109	3272
2533	1110	3271
2534	1110	3270
2535	1111	3270
2536	1111	3269
2537	1111	3269
2538	1112	3268
2539	1112	3268
2540	1113	3267
2541	1113	3267
2542	1113	3266
2543	1114	3265
2544	1114	3265
2545	1115	3264
2546	1115	3264
2547	1115	3263
2548	1116	3262
2549	1116	3262
2550	1116	3261
2551	1117	3261
2552	1117	3260
2553	1118	3260
2554	1118	3259
2555	1118	3258
2556	1119	3258
2557	1119	3257
2558	1120	3256
2559	1120	3256
2560	1120	3255
2561	1121	3255
2562	1121	3254
2563	1122	3254
2564	1122	3253
2565	1122	3252
2566	1123	3252
2567	1123	3251
2568	1123	3251
2569	1124	3250
2570	1124	3250
2571	1125	3249
2572	1125	3249
2573	1126	3248
2574	1126	3248
2575	1126	3247
2576	1127	3247
2577	1127	3246
2578	1128	3246
2579	1128	3246
2580	1129	3245
2581	1129	3245
2582	1129	3244
2583	1130	3244
2584	1130	3244
2585	1131	3243
2586	1131	3243
2587	1132	3242
2588	1132	3241
2589	1132	3241
2590	1133	3241
2591	1133	3240
2592	1134	3240
2593	1134	3239
2594	1135	3239
2595	1135	3238
2596	1136	3238
2597	1136	3237
2598	1136	3237
2599	1137	3236
2600	1137	3235
2601	1137	3235
2602	1138	3234
2603	1138	3234
2604	1139	3233
2605	1139	3233
2606	1139	3232
2607	1140	3232
2608	1140	3231
2609	1141	3231
2610	1141	3230
2611	1141	3230
2612	1142	3229
2613	1142	3229
2614	1143	3228
2615	1143	3228
2616	1144	3227
2617	1144	3226
2618	1144	3226
2619	1145	3225
2620	1145	3224
2621	1145	3224
2622	1146	3223
2623	1146	3223
2624	1147	3222
2625	1147	3221
2626	1147	3221
2627	1148	3220
2628	1148	3220
2629	1149	3220
2630	1149	3220
2631	1150	3219
2632	1150	3219
2633	1150	3218
2634	1151	3217
2635	1151	3217
2636	1152	3216
2637	1152	3216
2638	1152	3215
2639	1153	3214
2640	1153	3214
2641	1153	3213
2642	1154	3212
2643	1154	3212
2644	1154	3211
2645	1155	3211
2646	1155	3210
2647	1156	3210
2648	1156	3209
2649	1157	3209
2650	1157	3208
2651	1157	3207
2652	1158	3207
2653	1158	3206
2654	1158	3206
2655	1159	3205
2656	1159	3205
2657	1160	3204
2658	1160	3204
2659	1160	3203
2660	1161	3202
2661	1161	3202
2662	1162	3202
2663	1162	3201
2664	1163	3201
2665	1163	3200
2666	1163	3199
2667	1164	3199
2668	1164	3198
2669	1164	3198
2670	1165	3197
2671	1165	3196
2672	1166	3196
2673	1166	3195
2674	1166	3195
2675	1167	3194
2676	1167	3194
2677	1168	3193
2678	1168	3193
2679	1168	3192
2680	1169	3192
2681	1169	3191
2682	1170	3190
2683	1170	3190
2684	1170	3189
2685	1171	3188
2686	1171	3188
2687	1171	3187
2688	1172	3186
2689	1172	3186
2690	1172	3185
2691	1173	3184
2692	1173	3183
2693	1173	3183
2694	1174	3182
2695	1174	3181
2696	1174	3181
2697	1175	3180
2698	1175	3179
2699	1175	3179
2700	1176	3178
2701	1176	3177
2702	1176	3177
2703	1177	3176
2704	1177	3176
2705	1178	3175
2706	1178	3174
2707	1178	3174
2708	1179	3173
2709	1179	3173
2710	1179	3172
2711	1180	3171
2712	1180	3171
2713	1180	3170
2714	1181	3169
2715	1181	3169
2716	1182	3168
2717	1182	3168
2718	1182	3167
2719	1183	3166
2720	1183	3166
2721	1183	3165
2722	1184	3164
2723	1184	3164
2724	1184	3163
2725	1185	3162
2726	1185	3162
2727	1186	3161
2728	1186	3160
2729	1186	3160
2730	1187	3160
2731	1187	3159
2732	1188	3159
2733	1188	3158
2734	1188	3157
2735	1189	3157
2736	1189	3156
2737	1189	3155
2738	1190	3155
2739	1190	3154
2740	1190	3153
2741	1191	3153
2742	1191	3152
2743	1192	3152
2744	1192	3151
2745	1192	3150
2746	1193	3150
2747	1193	3149
2748	1193	3148
2749	1194	3148
2750	1194	3147
2751	1194	3146
2752	1195	3145
2753	1195	3145
2754	1195	3144
2755	1196	3143
2756	1196	3143
2757	1196	3143
2758	1197	3142
2759	1197	3141
2760	1198	3141
2761	1198	3140
2762	1198	3139
2763	1199	3139
2764	1199	3138
2765	1199	3137
2766	1200	3137
2767	1200	3136
2768	1200	3135
2769	1201	3135
2770	1201	3134
2771	1201	3133
2772	1202	3133
2773	1202	3132
2774	1202	3131
2775	1203	3131
2776	1203	3130
2777	1203	3129
2778	1204	3129
2779	1204	3128
2780	1205	3128
2781	1205	3127
2782	1205	3126
2783	1206	3126
2784	1206	3126
2785	1207	3125
2786	1207	3124
2787	1207	3124
2788	1208	3123
2789	1208	3122
2790	1208	3122
2791	1209	3121
2792	1209	3121
2793	1209	3120
2794	1210	3119
2795	1210	3119
2796	1211	3118
2797	1211	3118
2798	1211	3117
2799	1212	3117
2800	1212	3116
2801	1212	3115
2802	1213	3115
2803	1213	3114
2804	1213	3113
2805	1214	3113
2806	1214	3112
2807	1214	3111
2808	1215	3111
2809	1215	3110
2810	1215	3109
2811	1216	3108
2812	1216	3108
2813	1217	3107
2814	1217	3107
2815	1217	3106
2816	1218	3105
2817	1218	3105
2818	1218	3104
2819	1219	3103
2820	1219	3103
2821	1219	3102
2822	1220	3101
2823	1220	3101
2824	1220	3100
2825	1221	3099
2826	1221	3099
2827	1221	3098
2828	1222	3098
2829	1222	3097
2830	1222	3096
2831	1223	3096
2832	1223	3095
2833	1223	3094
2834	1224	3094
2835	1224	3094
2836	1225	3093
2837	1225	3092
2838	1226	3092
2839	1226	3091
2840	1226	3091
2841	1227	3090
2842	1227	3090
2843	1227	3089
2844	1228	3088
2845	1228	3088
2846	1228	3087
2847	1229	3086
2848	1229	3086
2849	1229	3085
2850	1230	3084
2851	1230	3084
2852	1230	3083
2853	1231	3082
2854	1231	3082
2855	1231	3081
2856	1232	3081
2857	1232	3080
2858	1233	3079
2859	1233	3079
2860	1233	3078
2861	1234	3078
2862	1234	3077
2863	1234	3077
2864	1235	3076
2865	1235	3075
2866	1236	3075
2867	1236	3074
2868	1236	3073
2869	1237	3073
2870	1237	3072
2871	1237	3072
2872	1238	3071
2873	1238	3070
2874	1238	3070
2875	1239	3069
2876	1239	3068
2877	1239	3068
2878	1240	3067
2879	1240	3066
2880	1241	3066
2881	1241	3066
2882	1241	3065
2883	1242	3064
2884	1242	3064
2885	1242	3063
2886	1243	3062
2887	1243	3062
2888	1243	3061
2889	1244	3061
2890	1244	3060
2891	1245	3060
2892	1245	3059
2893	1245	3059
2894	1246	3058
2895	1246	3057
2896	1246	3057
2897	1247	3056
2898	1247	3055
2899	1247	3055
2900	1248	3054
2901	1248	3054
2902	1248	3053
2903	1249	3052
2904	1249	3051
2905	1249	3051
2906	1250	3050
2907	1250	3050
2908	1251	3049
2909	1251	3048
2910	1251	3048
2911	1252	3047
2912	1252	3047
2913	1252	3046
2914	1253	3046
2915	1253	3045
2916	1253	3044
2917	1254	3044
2918	1254	3043
2919	1254	3042
2920	1255	3042
2921	1255	3041
2922	1255	3040
2923	1256	3040
2924	1256	3039
2925	1257	3039
2926	1257	3038
2927	1257	3037
2928	1258	3037
2929	1258	3036
2930	1258	3036
2931	1259	3035
2932	1259	3034
2933	1259	3034
2934	1260	3033
2935	1260	3032
2936	1260	3032
2937	1261	3031
2938	1261	3030
2939	1261	3030
2940	1262	3029
2941	1262	3029
2942	1263	3028
2943	1263	3028
2944	1263	3027
2945	1264	3027
2946	1264	3026
2947	1264	3025
2948	1265	3025
2949	1265	3024
2950	1265	3023
2951	1266	3023
2952	1266	3022
2953	1267	3022
2954	1267	3021
2955	1267	3021
2956	1268	3020
2957	1268	3019
2958	1268	3019
2959	1269	3018
2960	1269	3017
2961	1269	3017
2962	1270	3016
2963	1270	3015
2964	1270	3015
2965	1271	3014
2966	1271	3014
2967	1272	3013
2968	1272	3013
2969	1272	3012
2970	1273	3011
2971	1273	3011
2972	1273	3010
2973	1274	3010
2974	1274	3009
2975	1274	3008
2976	1275	3008
2977	1275	3007
2978	1275	3007
2979	1276	3006
2980	1276	3005
2981	1276	3005
2982	1277	3004
2983	1277	3003
2984	1277	3003
2985	1278	3002
2986	1278	3002
2987	1279	3001
2988	1279	3001
2989	1279	3000
2990	1280	2999
2991	1280	2999
2992	1280	2998
2993	1281	2998
2994	1281	2997
2995	1282	2997
2996	1282	2996
2997	1282	2995
2998	1283	2995
2999	1283	2994
3000	1283	2994
3001	1284	2994
3002	1284	2993
3003	1285	2992
3004	1285	2992
3005	1285	2991
3006	1286	2991
3007	1286	2990
3008	1287	2990
3009	1287	2990
3010	1287	2989
3011	1288	2989
3012	1288	2988
3013	1289	2988
3014	1289	2988
3015	1290	2987
3016	1290	2986
3017	1290	2986
3018	1291	2985
3019	1291	2985
3020	1291	2984
3021	1292	2983
3022	1292	2983
3023	1292	2982
3024	1293	2982
3025	1293	2981
3026	1294	2981
3027	1294	2981
3028	1295	2980
3029	1295	2980
3030	1296	2980
3031	1296	2979
3032	1297	2979
3033	1297	2978
3034	1297	2978
3035	1298	2977
3036	1298	2976
3037	1298	2976
3038	1299	2975
3039	1299	2975
3040	1300	2975
3041	1300	2974
3042	1300	2974
3043	1301	2973
3044	1301	2973
3045	1302	2972
3046	1302	2972
3047	1303	2972
3048	1303	2971
3049	1304	2971
3050	1304	2971
3051	1304	2970
3052	1305	2969
3053	1305	2969
3054	1305	2968
3055	1306	2968
3056	1306	2967
3057	1306	2966
3058	1307	2966
3059	1307	2965
3060	1307	2964
3061	1308	2964
3062	1308	2963
3063	1308	2963
3064	1309	2962
3065	1309	2962
3066	1310	2962
3067	1311	2962
3068	1311	2961
3069	1311	2961
3070	1312	2960
3071	1312	2960
3072	1313	2959
3073	1313	2959
3074	1313	2958
3075	1314	2957
3076	1314	2957
3077	1314	2956
3078	1315	2956
3079	1315	2955
3080	1315	2954
3081	1316	2954
3082	1316	2953
3083	1316	2952
3084	1317	2952
3085	1317	2952
3086	1318	2952
3087	1318	2952
3088	1319	2952
3089	1319	2951
3090	1320	2951
3091	1320	2950
3092	1321	2950
3093	1321	2949
3094	1321	2948
3095	1322	2948
3096	1322	2947
3097	1322	2946
3098	1323	2946
3099	1323	2945
3100	1323	2945
3101	1324	2944
3102	1324	2944
3103	1325	2943
3104	1325	2943
3105	1326	2943
3106	1326	2943
3107	1326	2942
3108	1327	2942
3109	1327	2941
3110	1328	2941
3111	1328	2940
3112	1328	2940
3113	1329	2939
3114	1329	2938
3115	1329	2938
3116	1330	2937
3117	1330	2937
3118	1330	2936
3119	1331	2935
3120	1331	2935
3121	1332	2934
3122	1332	2934
3123	1333	2934
3124	1333	2934
3125	1334	2933
3126	1334	2932
3127	1334	2932
3128	1335	2932
3129	1335	2931
3130	1336	2931
3131	1336	2930
3132	1336	2930
3133	1337	2929
3134	1337	2929
3135	1338	2929
3136	1338	2929
3137	1339	2928
3138	1339	2928
3139	1340	2928
3140	1341	2928
3141	1341	2928
3142	1342	2927
3143	1342	2927
3144	1342	2926
3145	1343	2926
3146	1343	2926
3147	1344	2925
3148	1344	2924
3149	1344	2924
3150	1345	2923
3151	1345	2923
3152	1345	2922
3153	1346	2922
3154	1346	2921
3155	1347	2921
3156	1347	2921
3157	1348	2921
3158	1349	2921
3159	1349	2921
3160	1349	2920
3161	1350	2919
3162	1350	2919
3163	1351	2919
3164	1351	2918
3165	1351	2918
3166	1352	2917
3167	1352	2917
3168	1353	2916
3169	1353	2916
3170	1353	2915
3171	1354	2915
3172	1354	2914
3173	1355	2915
3174	1356	2915
3175	1357	2916
3176	1357	2916
3177	1358	2915
3178	1358	2915
3179	1359	2915
3180	1359	2914
3181	1360	2914
3182	1360	2913
3183	1360	2913
3184	1361	2912
3185	1361	2912
3186	1362	2912
3187	1362	2911
3188	1363	2912
3189	1364	2912
3190	1364	2911
3191	1365	2911
3192	1365	2910
3193	1365	2910
3194	1366	2910
3195	1366	2909
3196	1367	2909
3197	1367	2908
3198	1367	2908
3199	1368	2907
3200	1368	2907
3201	1369	2906
3202	1369	2906
3203	1370	2905
3204	1370	2905
3205	1371	2905
3206	1371	2905
3207	1372	2905
3208	1372	2904
3209	1372	2903
3210	1373	2903
3211	1373	2903
3212	1374	2902
3213	1374	2901
3214	1374	2901
3215	1375	2901
3216	1375	2900
3217	1376	2900
3218	1376	2899
3219	1377	2899
3220	1377	2898
3221	1377	2898
3222	1378	2897
3223	1379	2898
3224	1379	2898
3225	1380	2897
3226	1380	2897
3227	1380	2897
3228	1381	2896
3229	1381	2896
3230	1382	2895
3231	1382	2895
3232	1383	2894
3233	1383	2894
3234	1383	2893
3235	1384	2893
3236	1384	2893
3237	1385	2892
3238	1385	2892
3239	1386	2891
3240	1386	2892
3241	1387	2891
3242	1387	2891
3243	1388	2891
3244	1388	2890
3245	1389	2890
3246	1389	2889
3247	1389	2889
3248	1390	2889
3249	1390	2888
3250	1391	2888
3251	1391	2887
3252	1392	2887
3253	1392	2886
3254	1393	2886
3255	1393	2886
3256	1394	2887
3257	1395	2887
3258	1396	2887
3259	1396	2887
3260	1396	2886
3261	1397	2886
3262	1397	2886
3263	1398	2885
3264	1398	2885
3265	1399	2884
3266	1399	2884
3267	1400	2884
3268	1400	2883
3269	1401	2883
3270	1401	2883
3271	1402	2884
3272	1403	2884
3273	1403	2884
3274	1404	2883
3275	1404	2883
3276	1405	2883
3277	1406	2883
3278	1406	2882
3279	1406	2882
3280	1407	2882
3281	1407	2881
3282	1408	2881
3283	1409	2881
3284	1409	2881
3285	1410	2881
3286	1410	2880
3287	1410	2880
3288	1411	2880
3289	1411	2879
3290	1412	2879
3291	1413	2880
3292	1414	2880
3293	1414	2879
3294	1415	2879
3295	1415	2879
3296	1416	2879
3297	1416	2879
3298	1417	2879
3299	1418	2879
3300	1418	2878
3301	1419	2878
3302	1419	2878
3303	1419	2877
3304	1420	2877
3305	1420	2876
3306	1421	2876
3307	1421	2875
3308	1421	2875
3309	1422	2875
3310	1422	2874
3311	1423	2874
3312	1424	2874
3313	1424	2874
3314	1425	2873
3315	1425	2873
3316	1425	2873
3317	1426	2872
3318	1426	2871
3319	1427	2871
3320	1427	2871
3321	1428	2871
3322	1428	2871
3323	1429	2870
3324	1430	2871
3325	1430	2871
3326	1431	2871
3327	1432	2871
3328	1432	2871
3329	1433	2871
3330	1433	2870
3331	1434	2870
3332	1434	2870
3333	1435	2869
3334	1435	2869
3335	1436	2868
3336	1436	2868
3337	1437	2868
3338	1437	2868
3339	1438	2868
3340	1438	2868
3341	1439	2867
3342	1440	2867
3343	1440	2867
3344	1440	2866
3345	1441	2866
3346	1441	2865
3347	1442	2865
3348	1442	2864
3349	1442	2864
3350	1443	2864
3351	1443	2863
3352	1444	2862
3353	1444	2862
3354	1444	2861
3355	1445	2861
3356	1445	2861
3357	1446	2860
3358	1447	2860
3359	1447	2860
3360	1447	2860
3361	1448	2859
3362	1448	2859
3363	1449	2858
3364	1449	2858
3365	1449	2857
3366	1450	2857
3367	1450	2856
3368	1451	2855
3369	1451	2855
3370	1451	2854
3371	1452	2854
3372	1452	2853
3373	1452	2853
3374	1453	2853
3375	1454	2853
3376	1454	2852
3377	1455	2852
3378	1455	2851
3379	1455	2851
3380	1456	2850
3381	1456	2850
3382	1456	2849
3383	1457	2848
3384	1457	2848
3385	1457	2847
3386	1458	2847
3387	1458	2846
3388	1458	2845
3389	1459	2845
3390	1459	2844
3391	1460	2844
3392	1460	2844
3393	1461	2843
3394	1461	2843
3395	1462	2843
3396	1462	2843
3397	1463	2842
3398	1463	2842
3399	1463	2841
3400	1464	2841
3401	1464	2840
3402	1464	2840
3403	1465	2839
3404	1465	2838
3405	1466	2838
3406	1466	2837
3407	1466	2837
3408	1467	2836
3409	1467	2836
3410	1468	2836
3411	1468	2835
3412	1469	2835
3413	1469	2835
3414	1470	2835
3415	1470	2834
3416	1471	2834
3417	1471	2833
3418	1471	2832
3419	1472	2832
3420	1472	2831
3421	1472	2831
3422	1473	2830
3423	1473	2829
3424	1474	2830
3425	1474	2829
3426	1475	2829
3427	1475	2829
3428	1476	2829
3429	1476	2828
3430	1477	2828
3431	1477	2828
3432	1478	2827
3433	1478	2827
3434	1479	2826
3435	1479	2826
3436	1480	2826
3437	1480	2825
3438	1480	2825
3439	1481	2824
3440	1481	2824
3441	1481	2823
3442	1482	2823
3443	1482	2822
3444	1483	2822
3445	1484	2822
3446	1484	2822
3447	1485	2822
3448	1485	2821
3449	1486	2821
3450	1486	2820
3451	1487	2822
3452	1488	2822
3453	1489	2822
3454	1489	2821
3455	1489	2821
3456	1490	2820
3457	1491	2820
3458	1491	2820
3459	1492	2820
3460	1492	2820
3461	1493	2820
3462	1494	2820
3463	1494	2820
3464	1495	2820
3465	1495	2819
3466	1496	2819
3467	1496	2819
3468	1497	2818
3469	1497	2818
3470	1498	2818
3471	1498	2818
3472	1499	2818
3473	1500	2818
